NCO_Code,Job_Title
3122.2300,Plastic  Moulding
3122.2200,Plastic Moulding
8142.1301,Plastic Products
8142.9900,
7512.0700,
7313.0102,Platform
1324.1600,
8212.2002,Ploughman
9211.0100,
7233.1301,Plumber (Welder)
7212.0102,Plumber
7212.0101,Occupational
3322.5002,"Plumber, General"
7126.0101,
7126.0103,"Plumber, General"
7126.0105,"Plumber, General"
7126.0104,"Plumber,"
7126.0107,"Plumber,"
7126.0106,"Plumber,"
7126.0102,Plumbers and Pipe
7126.9900,
3118.0201,Plumbing Foreman
3123.0301,Plumbing Mason
7112.0201,Plumbing Products
5223.0104,Plumbing Products
3322.5001,
2142.0301,Plumbing
3123.0302,Pneumatic
7126.0600,
2641.0500,
8312.0300,
8312.9900,
5412.0100,
3355.9900,
5412.9900,
2611.0700,
7313.1503,Polished Diamond
7313.1502,Polisher
7224.0801,
8181.1000,
7313.0701,Polishing Machine
8114.0100,
3122.6508,Political Scientist
2633.0600,
1114.0100,
2143.0500,
9621.0500,
1330.0300,
8155.1102,Postman
4412.0200,
7314.0900,
7412.0901,Poultry Farm
6122.0301,
6122.9900,
2132.0800,
7514.0400,
8156.0100,
7221.0300,
3131.0500,
7223.2300,
3131.9900,Power Shovel
8342.0501,
8141.0101,Pre-Assembly
8156.2501,Precipitator
8112.0500,
7311.9900,
7322.1500,
3322.4001,Pre-Delivery
3322.4002,Pre-Press
7321.9900,
2342.9900,
4411.0300,
7514.1100,
2612.1200,
2612.1000,
8159.0400,
7211.0102,Press Shop
7211.0101,Press Shop Shift
3122.4601,Press Shop
3122.4602,"Presser, Hand"
9121.0600,
8171.2200,
8157.0400,
8212.1806,Pressman
8157.0401,Pressman
8181.0700,
8181.0400,
7322.1700,
8181.0300,
7322.2300,
8121.4201,Priest
2636.0100,
2341.0400,
2341.9900,
1120.3900,
8132.0100,
7322.9900,
7322.1300,
8142.1100,
8132.0700,
2141.1700,
2141.2400,
5413.9900,
4120.0100,
2635.0300,
2144.0101,"Process Man,"
3133.0100,
3135.2002,Process Server
4419.0800,
2144.0102,Process Try -Out
2144.0103,Process Validation
2144.0104,Processing Man
8160.2700,
8131.5800,
2654.0700,
2654.0600,
2431.0201,Product
2144.0402,Product Design
2144.0803,Occupational
2144.0801,Product
3122.6502,Product Executive
2431.0601,Product Graders
7543.9900,Product Specialist
3114.1101,Production
2144.0403,Production
2654.0800,
2141.0501,Production
3122.3551,Professional
2221.9900,
3421.0100,
2310.9900,
7223.2900,
8141.0700,
2656.0100,
2512.0300,
2512.0800,
3514.0300,
3435.0300,
4413.0200,
2431.0800,
3334.0100,
2261.0500,
2619.0100,
2144.0701,Prototyping
2144.0804,Occupational
6112.0100,
2211.0500,
2634.0100,
2634.0800,
2634.0400,
2634.0300,
2634.0500,
2634.9900,
2634.0200,
3521.1000,
2142.0901,Public Prosecutor
2611.0600,
2432.0200,
2432.9900,
4419.0100,
2432.0100,
9623.0401,Pug Mill Operator
8181.2500,
8171.9900,
8160.6000,
6111.0401,Pulveriser
8112.0200,
8131.0300,
3134.0300,
3134.0700,
3132.0600,
3132.1000,
7126.0500,
2659.1200,
3323.0401,Purchase
3323.0501,Purchasing Agent
3323.0200,
2636.0200,
7536.2400,
1211.0300,
7421.1403,QC Executive –
7543.0201,Quality Assessor
7543.0202,Quality Assurance
2519.0300,
2113.0901,Quality Assurance
2519.0301,Quality Assurance
2519.0401,Quality Assurance
1213.0101,
2113.0601,Quality Control
3139.5001,Quality Control
7543.3001,Quality Control
7543.3002,Quality Control
7543.3003,Quality Control
7543.3004,Quality Control
7543.3005,Quality Controller
3139.5002,Quality Engineer
2152.0601,Quality Engineer
2519.0501,Quality Inspector –
7543.2001,Occupational
8111.1000,
8111.0900,
9623.0601,RAC Assembly
8212.1301,Race Horse Trainer
2659.1400,
7422.0900,
3521.1700,
7223.1600,
2143.0300,
2642.0500,
7422.1600,
7422.1700,
2153.0200,
7422.1500,
3521.1500,
3521.0800,
3521.1400,
7422.1400,
2656.9900,
2212.0600,
3211.0101,Rag Machineman
8151.0300,
8154.2000,
7211.0400,
1324.1700,
8160.4400,
7318.5300,
8131.3700,
6123.0201,
8131.4100,
4226.0100,
4224.0100,
7312.0600,
8151.1100,
8151.1000,
8151.1300,
8122.3000,
8160.3300,
8131.6500,
8212.1604,
3256.0101,Regional Dealer
3322.1601,Regional Manager
3322.1102,Regional Parts
3322.0701,Regional Retail
3322.2101,Regional Sales
3322.1201,Regional Sales
3322.1501,Regional Service
2431.0101,Regional Service
2431.0102,Registrar
2619.0300,
2619.0200,
7543.0803,Occupational
5244.0302,Rendering Artist
2166.0210,"Renovator,"
2651.0500,
7421.1101,Repair Welder
7212.0111,"Repairer,"
7318.0800,
4131.0200,
1223.0201,"Reservation Clerk,"
4221.0300,
3132.0200,
1412.9900,
2621.0500,
2621.0700,
2621.0400,
2621.0300,
2621.0600,
1420.9900,
5249.0500,
8160.2600,
7321.0900,
8132.0500,
3422.0300,
7223.1900,
8111.0401,Rigger
7215.0100,
7215.0101,Riggers and Cable
7215.9900,
2166.0203,Risk Management
2412.0400,
7214.0900,
7214.1000,
8156.2600,
8342.1700,
8160.6600,
3139.1400,
6224.1200,
3117.0100,
7224.0300,
8122.7500,
8160.5900,
8151.1700,
7322.0900,
7313.0100,
3135.2000,
3135.1700,
8121.2700,
3135.1800,
8181.0600,
8160.0900,
8155.1000,
8111.1300,
7121.9900,
5151.0202,Room Bearer/Bell
5151.0800,
7318.2100,
2659.0100,
2166.0212,Roto Curing
8141.0712,Rough Assorter
7313.0902,Rough Marker
7313.0903,"Router, Wood"
7523.0500,
8212.2503,Rubber and
8141.9900,
8141.0400,
7313.2401,Rubber Nursery
1311.0901,Rubber Nursery
4311.0801,Rubber Nursery
3122.8001,Rubber Nursery
6112.0801,Rubber Nursery
6112.0802,Rubber Stamp
8141.2400,
8350.0700,
9121.0500,
9621.0800,
7536.1900,
2141.2500,
7542.0200,
7543.0804,Safety Testing
7543.1004,Safety Testing
7543.1003,Sail and Awning
7533.1000,
1221.9900,
2434.0101,Sales Associate
5242.0102,Sales Consultant
3322.1304,Sales Consultant
3321.0102,Sales Consultant
3322.1302,Sales Consultant
3322.1203,Sales Consultant
3322.1303,Occupational
1221.0601,Sales
5242.9900,
1120.3402,Sales Executive –
2433.0401,Sales Executive –
5211.0301,Sales Executive –
2433.0301,Sales Executive –
2433.0501,Sales Executive
5243.0502,Sales Executive
2431.0651,Sales Lead (Pre -
3322.1202,Sales Manager
3322.1301,Sales Manager
1221.0602,Sales Manager
1221.0200,
1221.0100,
3322.0802,Sales Officer (Auto
3321.0101,Sales
3322.0101,
3322.0900,
5222.0201,
3322.0500,
5222.0100,
2424.0401,Sales/Pre -Sales
2434.0201,Sales/Service
2424.0402,"Salesman, Retail"
5249.0301,
5249.0200,
9329.0300,
8122.6000,
8111.1900,
7543.5001,Sampling Tailor
7531.0101,Sand Blast
8342.1900,
7316.0300,
6210.1300,
7523.1800,
8154.2600,
3257.0100,
7511.0300,
7224.0900,
8190.0100,
8113.0600,
2351.0100,
8342.1300,
7318.1800,
3122.3450,
8154.0300,
8111.2600,
8342.0301,
8342.0200,
7542.0500,
4414.9900,
2641.0302,Script Researcher
2641.0602,Script Writer
2641.0601,
7535.0700,
8155.0300,
2651.0100,
8154.0800,
8350.0300,
8141.0900,
8160.2500,
8121.5500,
3135.2500,
3351.0300,
7535.1600,
8156.1600,
7541.0500,
3151.0200,
3152.0300,
4120.9900,
4131.0100,
1324.1900,
3341.0800,
3311.9900,
2522.0201,Security Officer
5414.0101,
5414.0111,Seed
6130.0201,
6130.0202,Seismologist
2114.0700,
7318.1200,
5249.0600,
7419.0100,
1112.9900,
1114.0200,
1114.9900,
2330.0100,
2330.0300,
2330.0200,
2330.9900,
7513.0200,
5412.0200,
8350.0100,
8182.0500,
3322.2502,Service Engineer –
2144.0601,Service Engineer –
2144.1401,Service Engineer –
2144.1402,Service Office
3322.2504,Service Office
3322.2503,Service Supervisor
3322.2501,Service Training
2424.0501,"Set Framer, Silk"
7318.2800,
7223.0400,
7223.0300,
8160.5300,
7422.1201,Occupational
7533.0100,
7533.0700,
8153.9900,
7533.9900,
8153.0101,
7511.0600,
8111.2300,
7223.0800,
7523.0400,
8181.2600,
6121.1300,
6121.1200,
8121.2300,
8122.7600,
8141.1100,
7223.2400,
7213.0101,
7213.9900,
7541.0400,
2619.0900,
3135.1401,Ship and Aircraft
3151.9900,
3152.9900,
8350.9900,
8182.9900,
7115.0700,
3411.0200,
7531.0500,
9510.9900,
7536.0300,
7536.9900,
7536.0100,
7536.0200,
5223.0100,
5211.0200,
8122.6200,
7542.0100,
7542.9900,
8111.2700,
4226.0201,Shrimp Farmer
6221.0101,Shunting Worker
8312.0200,
7542.0400,
8160.1100,
8131.0800,
3521.2000,
8312.0100,
8331.0600,
7316.1200,
8212.1902,Occupational
7322.1200,
2132.0500,
8154.2700,
2652.0300,
3121.0500,
7412.1002,Site Surveyor/R F
7422.1801,Size Maker
8131.1700,
8151.1900,
8122.7100,
7541.0700,
5142.0300,
7536.0600,
8156.1001,
8122.7300,
8121.3300,
7511.0200,
3111.0700,
3111.0600,
7215.0200,
8181.2700,
8122.7700,
8141.0500,
8121.2500,
7318.2900,
7223.1100,
7422.2301,Snake Charmer
2659.1100,
7516.1000,
8131.8400,
2632.0200,
3412.9900,
2635.9900,
2632.0100,
2632.9900,
8152.0800,
8152.0700,
7318.2000,
2512.0204,
2512.0301,Software Engineer
2512.0201,
2132.0400,
2132.0300,
6111.1501,Solar Energy
2143.0100,
7421.1401,Solar Photo Voltaic
7421.1402,Solder Masking &
8212.2504,Soldering and
7212.0501,"Sole Leveller,"
8156.2000,
8156.0500,
7536.1500,
8156.1500,
2611.0200,
8131.6300,
9329.0600,
7314.1300,
7315.2400,
7535.0100,
9621.0900,
8171.0400,
6210.1500,
8212.1903,Sound  Designer
2153.0511,Sound Editor
3521.0511,Sound Engineer
2153.0500,
2153.0501,Sound Recording
3521.0401,
6111.0501,Spare Parts
4321.0101,Spare Parts
4321.0402,Special Needs
2212.9900,
8153.0103,Speech Language
2266.0401,Speech  Pathologist
2266.0200,
2266.0100,
8122.7000,
7318.4600,
8151.0600,
7318.4500,
2141.1400,
7215.0300,
8159.0200,
8122.8000,
8122.7900,
8156.1700,
8155.0501,Sports Coach
3422.0201,
3422.9900,
7522.1800,
2264.0401,"Sports, Recreation"
1431.9900,
9121.0400,
7316.0900,
7318.3600,
8342.1600,
7318.3700,
8111.2601,Spun Pipe
8121.4500,
6121.1000,
2654.9900,
7535.1000,
8155.0700,
5211.9900,
8112.0300,
9321.0400,
7221.0500,
1120.3400,
1324.1500,
1324.0300,
3521.1100,
3521.1200,
3131.0200,
3131.0100,
3314.0200,
4312.0100,
4312.9900,
3314.9900,
2120.0300,
2120.0400,
7322.1100,
8212.1605,Stenciler
9321.0300,
8154.2100,
7321.0500,
7321.0600,
5131.0200,
5111.0200,
3134.0200,
8160.8900,
8153.0102,Occupational
7536.2100,
8156.0901,"Stock Clerks, Other"
4321.9900,
3122.0300,
4321.0301,
5249.0700,
3240.0200,
8342.2201,Stone Carver
7113.0400,
7113.0200,
8112.0800,
8111.1200,
7113.0300,
7112.0100,
2651.0300,
7113.0500,
8112.0900,
8112.0700,
7113.9900,
4321.0104,Store Distributor
4321.0200,
4321.0100,
3322.1306,Store Ops
4321.0501,Storyboard Artist
2166.0209,Stowing Worker
8111.1700,
7126.0400,
8131.2500,
8131.6100,
5212.9900,
9520.9900,
2152.0301,
7214.9900,
3435.0200,
2641.0400,
3355.0200,
3122.5800,
3341.1200,
6310.9900,
2141.1800,
6111.0701,Suitcase Maker
7536.2300,
8160.5100,
8131.7800,
7224.0701,Supervisor and
3122.5400,
3122.4900,
3122.7100,
3122.2500,
3122.0900,
3122.4100,
3122.1300,
3122.7200,
3122.5600,
3122.6900,
3122.0800,
3122.3200,
3122.2900,
3123.0200,
3122.3300,
3122.1900,
3122.5200,
3122.4000,
3122.0500,
3122.0400,
3121.0300,
3121.0100,
3122.5300,
3122.6300,
3123.0500,
3122.2600,
3122.1100,
3122.1400,
3122.6600,
3122.2100,
3123.0300,
3122.6200,
3122.6700,
3122.2000,
3122.4300,
3122.3100,
3122.1800,
3122.3000,
3122.3800,
3122.3900,
3122.5000,
3122.4200,
3121.0200,
3122.1000,
3122.2400,
3122.6511,"Supervisor,"
9332.0500,
3521.0600,
3351.0200,
5151.0701,
3122.6400,
3341.0400,
3341.0600,
3123.9900,
3121.9900,
3122.0100,
3122.1700,
3122.3500,
3122.3400,
3323.0602,"Supply,"
1324.9900,
2511.0106,Surface Grinder
7224.0400,
8122.0101,"Surgeon, General"
2211.0200,
2165.0600,
2165.0500,
2165.0400,
3112.0600,
2165.0200,
9613.0300,
9613.0500,
9613.0400,
9613.9900,
7512.0400,
8189.0601,Synthetic Fibre
8131.6400,
8160.7700,
8160.7800,
8160.7600,
8160.7900,
3513.0100,
2151.0601,System Analysts
2511.0100,
2511.9900,
2519.0100,
2151.0602,Tabla Maker
7312.1300,
7313.1304,Tablet Coater
8131.7100,
8131.7000,
8142.0100,
9321.0205,"Tailor,  Fur"
7531.1200,
7531.0100,
7533.1100,
7531.9900,
8155.1101,
2622.0300,
6112.0200,
6112.0300,
9215.0200,
7112.0500,
7515.0300,
3435.0100,
3141.0300,
2619.0500,
2133.0300,
8160.6300,
8160.5700,
6112.0501,Occupational
7515.0100,
2352.0100,
2352.0200,
2352.0400,
2342.0100,
2352.0300,
2352.9900,
7318.2200,
5242.0101,
4222.0101,Technical Support
4222.0102,
2641.0902,Technical Writer –
2641.0901,Technical Writer –
2641.0903,Technician
3113.0111,Technician
7311.0101,"Technologist,"
2145.1200,
2145.0800,
2145.0900,
2145.1100,
2145.1400,
2145.1300,
5211.0302,Occupational
2153.0102,Telecom Terminal
2153.0101,Telecommunicatio
2153.0100,
3522.9900,Telecommunicatio
2153.9900,Telecommunicatio
3522.0100,
5211.0300,
3522.0300,
4223.0200,
4223.0300,
4223.0100,
4223.9900,
4131.0500,
3521.0700,
3114.0200,
7422.1100,
7422.1302,Television Service
7422.1300,
4211.0400,
8121.4900,
7523.1100,
1321.0200,
3322.1001,Territory Sales
1221.0401,Occupational
1221.0501,Territory Sales
3322.1002,Territory Service
1213.0202,Test and Repair
7422.2201,Test Driver
8331.0501,Test Engineer – IT
2519.0302,Test Engineer –
2512.0202,Test Engineer –
2519.0402,Test Engineer
3115.0202,Test Technician
7231.0201,Tester
9329.0500,
2523.0301,Testing and
2152.0902,
7421.1202,Testing Technician
7543.1101,Textile Designer
2163.0600,
2141.1000,
2166.0204,Thatch Cutter
6210.0900,
7111.0200,
3151.0300,
3152.0400,
8112.1100,
7224.0500,
8212.1602,"Ticket Collector,"
5112.0500,
5112.0700,
7121.0100,
7122.0300,
7122.0100,
8111.1500,
4110.0500,
4110.0600,
7213.0500,
8182.0600,
7213.0400,
7516.0100,
7516.0200,
7516.9900,
3115.1301,Tool Engineer
2144.0300,
7222.0200,
7222.9900,
3115.1302,"Tool Setter,"
7223.0100,
7223.0200,
3112.0400,
5113.0200,
7422.3001,Town Planner
2164.0100,
2212.1600,
7522.1400,
3118.0800,
9312.0200,
6224.0400,
8341.0300,
7231.0300,
8341.0101,
2230.9900,
3154.0200,
2431.0671,Occupational
9331.0400,
1324.0400,
1324.0600,
1324.0700,
1324.1100,
2164.0200,
4323.0300,
8312.0400,
4323.0500,
3115.1600,
5223.0105,"Trainer, Animal"
2659.1300,
2424.9900,Tram Car Driver
8331.0100,
8332.0200,
8111.2800,
8141.0714,"Transferor,"
8171.1900,
7321.1500,
2643.0200,
3114.1201,"Transport Clerks,"
4323.9900,
5112.9900,
9331.0600,
9331.0700,
6224.0300,
5113.0100,
5111.9900,
4221.0100,Travel Consultants
4221.9900,
5112.0600,
3134.0800,
6112.9900,
6310.0100,
8342.0700,
8141.2000,
7536.1700,
8156.2100,
8342.1400,
8331.0200,
7531.0400,
8181.0800,
8141.0302,
6111.1601,Tuberculosis
2212.0700,
7214.0400,
8171.2000,
7212.0105,"Turbine Operator,"
3131.0400,
3131.0300,
7314.0600,
7223.0601,
7223.0700,
7421.1301,Twister
7318.4700,
7322.0500,
7322.0800,
4131.9900,
8141.1701,
8141.1702,Tyre Building
8141.1703,Tyre Inflation
9623.0501,Tyre Moulder
8141.1800,
8141.1801,Tyre Repairer
8141.2100,
7533.0900,
7533.0800,
3422.0400,
5163.0100,
5163.9900,
7541.9900,
2310.1100,
2310.0100,
2310.0200,
2310.0700,
2310.1200,
2310.0800,
2310.0400,
2310.0500,
2310.0300,
2310.0900,
2310.0600,
2310.1000,
7534.0100,
7534.0200,
7534.0300,
7534.9900,
8212.2003,Urologist
2212.0900,
2513.0201,Usher
9629.0100,
3240.0100,
8212.1803,Occupational
8142.0800,
3315.0100,
3315.9900,
7132.9900,
8171.1800,
8211.1201,"Vehicle, Window"
9122.9900,
9623.0100,
9623.9900,
3323.0301,Veneer Cutter
8172.0700,
2212.1000,
2659.0600,
2152.0901,"Veterinarian,"
2250.0200,
2250.0600,
2250.0300,
2250.9900,
3240.9900,
2166.0211,"Viewer, Workshop"
7311.0500,
7221.0200,
3353.0100,
4412.0300,
6111.1200,
3256.0202,"Visual Artists,"
2651.9900,
2423.0100,
2635.1000,
2655.0301,Voice Pathologist
2266.0300,
7316.0400,
8160.1500,
8111.0300,
5131.0401,
5131.9900,
5413.0100,
4321.0602,Warehouse  Packer
4321.0603,Warehouse Picker
4321.0601,Warehouse
1324.1201,Warehouse
9333.0201,
8152.1100,
8152.1600,
8151.1500,
3315.0501,Warranty
4321.0701,Washer
9122.0201,Washing Machine
7514.0600,
8157.0100,
8154.0500,
8112.0600,
7318.1500,
2143.0400,
2142.1002,Wastewater
3132.0400,
7311.0200,
5414.0400,
9621.1300,
8151.2000,
8212.1808,Wax Model
3122.6501,Wax Piece Maker
7313.2402,Wax Setter
7313.0803,Wax Tree Maker
7313.0804,Waxing Man
7316.0500,
3119.0600,
7318.5500,
7318.5800,
8152.1200,
8152.9900,
2141.1500,
2166.0300,
2513.0101,Weigher
9321.1101,
8151.2100,
7212.0301,"Welder, Electric"
7212.0200,
7212.0100,
7212.0300,
7212.0700,
7212.9900,
7212.0801,Welding Machine
3122.4701,Occupational
8212.1901,Welding
3122.4702,Welding
7212.0302,Well Digger
7119.0100,
9313.0100,
8113.0800,
8113.9900,
8113.0100,
8113.0500,
3121.0700,
8156.0900,
8181.3000,
6111.0201,Wheel Grinder
7315.1600,
7536.2500,
7119.0200,
5249.0400,
7531.1000,
5142.0600,
8343.1100,
8151.1800,
8343.1400,
8212.1802,Window Opener
7313.1702,Wine Waiter
5131.0500,
8212.1701,"Wire Boy, Paper"
8171.1400,
7221.0700,
7313.0201,
8111.2901,Wireless Inspector
3522.0400,
3521.1300,
7411.0301,
7419.0300,
8160.5800,
2635.0200,
2635.0700,
2132.0600,
7521.0300,
7522.1200,
7523.1600,
8172.1000,
6210.1100,
7522.1900,
7523.0100,
7522.0900,
7522.2000,
8172.9900,
8172.0200,
7523.0800,
8172.0100,
2141.2000,
7521.0400,
7521.9900,
7523.0200,
7523.1500,
7523.9900,
7523.0300,
8154.1200,
7318.1100,
3123.0100,
1120.1200,
1120.0100,
1120.0200,
1120.2900,
1120.1700,
1120.0900,
1120.3500,
1120.1000,
1120.3200,
1120.2000,
1120.2700,
1120.2300,
1120.0300,
1120.1100,
1120.1900,
2141.0100,
8160.5400,
3115.0105,Wrapper
8152.1700,
7422.1000,
3211.0100,
3115.1500,
4323.0100,
6224.0800,
8151.1400,
8160.7200,
7512.1000,
2250.0500,
2131.0900,
